event_file,eeg_file,total_votes_received,fraction_of_yes,Split
0000217_21760,0000217,1,0.0,train
0000217_22272,0000217,1,1.0,train
0000217_22400,0000217,1,1.0,train
0000217_22528,0000217,1,0.0,train
0000217_22784,0000217,1,0.0,train
0000217_23936,0000217,1,1.0,train
0000217_24064,0000217,1,1.0,train
0000217_24192,0000217,1,1.0,train
0000217_24448,0000217,1,0.0,train
0000217_24960,0000217,1,0.0,train
0000217_25088,0000217,1,0.0,train
0000217_25472,0000217,1,1.0,train
0000217_25600,0000217,1,1.0,train
0000217_25728,0000217,1,0.0,train
0000217_26240,0000217,1,0.0,train
0000217_26624,0000217,1,0.0,train
0000217_27264,0000217,1,0.0,train
0000217_27392,0000217,1,0.0,train
0000217_27776,0000217,1,1.0,train
0000217_27904,0000217,1,1.0,train
0000217_28544,0000217,1,1.0,train
0000217_28672,0000217,1,0.0,train
0000217_29184,0000217,1,0.0,train
0000217_29568,0000217,1,1.0,train
0000217_29696,0000217,1,1.0,train
0000217_29952,0000217,1,0.0,train
0000217_30592,0000217,1,0.0,train
0000217_31232,0000217,1,1.0,train
0000217_31616,0000217,1,0.0,train
0000217_32384,0000217,1,0.0,train
0000217_32640,0000217,1,0.0,train
0000217_33280,0000217,1,1.0,train
0000217_33408,0000217,1,1.0,train
0000217_33664,0000217,1,1.0,train
0000217_34304,0000217,1,0.0,train
0000217_36096,0000217,1,0.0,train
0000217_37248,0000217,1,0.0,train
0000217_39680,0000217,1,0.0,train
0000217_40064,0000217,1,0.0,train
0000217_40704,0000217,1,0.0,train
0000217_40960,0000217,1,0.0,train
0000217_41216,0000217,1,0.0,train
0000217_41856,0000217,1,1.0,train
0000217_41984,0000217,1,1.0,train
0000217_42240,0000217,1,0.0,train
0000217_42624,0000217,1,0.0,train
0000217_43648,0000217,1,0.0,train
0000217_44288,0000217,1,1.0,train
0000217_44416,0000217,1,1.0,train
0000217_44544,0000217,1,0.0,train
0000217_44672,0000217,1,1.0,train
0000217_44800,0000217,1,1.0,train
0000217_45184,0000217,1,0.0,train
0000217_45440,0000217,1,0.0,train
0000217_46208,0000217,1,1.0,train
0000217_46336,0000217,1,1.0,train
0000217_46976,0000217,1,0.0,train
0000217_47360,0000217,1,0.0,train
0000217_47744,0000217,1,0.0,train
0000217_48000,0000217,1,1.0,train
0000217_48128,0000217,1,1.0,train
0000217_48256,0000217,1,1.0,train
0000217_49152,0000217,1,0.0,train
0000217_49280,0000217,1,0.0,train
0000217_49792,0000217,1,1.0,train
0000217_49920,0000217,1,0.0,train
0000217_50176,0000217,1,0.0,train
0000217_50432,0000217,1,0.0,train
0000217_50560,0000217,1,0.0,train
0000217_51456,0000217,1,0.0,train
0000217_51712,0000217,1,1.0,train
0000217_51840,0000217,1,1.0,train
0000217_51968,0000217,1,1.0,train
0000217_52352,0000217,1,0.0,train
0000217_52864,0000217,1,0.0,train
0000217_52992,0000217,1,0.0,train
0000217_54144,0000217,1,0.0,train
0000217_54272,0000217,1,0.0,train
0000217_54400,0000217,1,1.0,train
0000217_54528,0000217,1,1.0,train
0000217_54784,0000217,1,0.0,train
0000217_55040,0000217,1,0.0,train
0000217_55296,0000217,1,1.0,train
0000217_55424,0000217,1,1.0,train
0000217_55808,0000217,1,0.0,train
0000217_56320,0000217,1,0.0,train
0000217_56960,0000217,1,0.0,train
0000217_57600,0000217,1,0.0,train
0000217_57856,0000217,1,0.0,train
0000217_58880,0000217,1,0.0,train
0000217_59008,0000217,1,0.0,train
0000217_59392,0000217,1,0.0,train
0000217_60416,0000217,1,0.0,train
0000217_61056,0000217,1,1.0,train
0000217_61184,0000217,1,1.0,train
0000217_61440,0000217,1,1.0,train
0000217_62592,0000217,1,1.0,train
0000217_62720,0000217,1,1.0,train
0000217_62848,0000217,1,1.0,train
0000217_63104,0000217,1,0.0,train
0000217_63488,0000217,1,0.0,train
0000217_64000,0000217,1,0.0,train
0000217_65280,0000217,1,0.0,train
0000217_65792,0000217,1,1.0,train
0000217_65920,0000217,1,0.0,train
0000217_66176,0000217,1,0.0,train
0000217_66304,0000217,1,0.0,train
0000217_66816,0000217,1,0.0,train
0000217_67072,0000217,1,0.0,train
0000217_67712,0000217,1,0.0,train
0000217_68352,0000217,1,1.0,train
0000217_68480,0000217,1,1.0,train
0000217_68608,0000217,1,1.0,train
0000217_68736,0000217,1,0.0,train
0000217_69248,0000217,1,1.0,train
0000217_69376,0000217,1,0.0,train
0000217_69504,0000217,1,0.0,train
0000217_70016,0000217,1,0.0,train
0000217_70144,0000217,1,1.0,train
0000217_70272,0000217,1,1.0,train
0000217_71296,0000217,1,0.0,train
0000217_72448,0000217,1,1.0,train
0000217_72576,0000217,1,1.0,train
0000217_72704,0000217,1,0.0,train
0000217_72832,0000217,1,0.0,train
0000217_73088,0000217,1,0.0,train
0000217_73856,0000217,1,0.0,train
0000217_74240,0000217,1,1.0,train
0000217_74368,0000217,1,1.0,train
0000217_74880,0000217,1,0.0,train
0000217_75008,0000217,1,1.0,train
0000217_75136,0000217,1,1.0,train
0000217_75392,0000217,1,1.0,train
0000217_75520,0000217,1,1.0,train
0000217_75648,0000217,1,0.0,train
0000217_75776,0000217,1,1.0,train
0000217_75904,0000217,1,1.0,train
0000217_76544,0000217,1,0.0,train
0000217_76800,0000217,1,0.0,train
0000217_76928,0000217,1,0.0,train
0000217_77056,0000217,1,1.0,train
0000217_77184,0000217,1,1.0,train
0000217_78080,0000217,1,1.0,train
0000217_78208,0000217,1,1.0,train
0000217_78336,0000217,1,0.0,train
0000217_81152,0000217,1,0.0,train
0000217_81408,0000217,1,1.0,train
0000217_81664,0000217,1,1.0,train
0000217_82176,0000217,1,0.0,train
0000217_82688,0000217,1,0.0,train
0000217_83072,0000217,1,1.0,train
0000217_83456,0000217,1,1.0,train
0000217_83584,0000217,1,1.0,train
0000217_83712,0000217,1,1.0,train
0000217_84352,0000217,1,0.0,train
0000217_84992,0000217,1,0.0,train
0000217_85120,0000217,1,0.0,train
0000217_85376,0000217,1,1.0,train
0000217_85504,0000217,1,1.0,train
0000217_86016,0000217,1,1.0,train
0000217_86144,0000217,1,1.0,train
0000217_86400,0000217,1,0.0,train
0000217_86528,0000217,1,0.0,train
0000217_87680,0000217,1,0.0,train
0000217_87808,0000217,1,0.0,train
0000217_88064,0000217,1,1.0,train
0000217_88192,0000217,1,1.0,train
0000217_88704,0000217,1,1.0,train
0000217_88960,0000217,1,0.0,train
0000217_89216,0000217,1,1.0,train
0000217_89344,0000217,1,1.0,train
0000217_90624,0000217,1,0.0,train
0000217_90752,0000217,1,0.0,train
0000217_91904,0000217,1,0.0,train
0000217_92032,0000217,1,1.0,train
0000217_92160,0000217,1,1.0,train
0000217_92288,0000217,1,0.0,train
0000217_92416,0000217,1,1.0,train
0000217_92800,0000217,1,1.0,train
0000217_92928,0000217,1,1.0,train
0000217_93056,0000217,1,0.0,train
0000217_93184,0000217,1,0.0,train
0000217_93952,0000217,1,1.0,train
0000217_94080,0000217,1,1.0,train
0000217_94336,0000217,1,1.0,train
0000217_94464,0000217,1,1.0,train
0000217_94848,0000217,1,1.0,train
0000217_94976,0000217,1,1.0,train
0000217_95360,0000217,1,0.0,train
0000217_96128,0000217,1,0.0,train
0000217_96768,0000217,1,0.0,train
0000217_97024,0000217,1,0.0,train
0000217_97408,0000217,1,0.0,train
0000217_97664,0000217,1,0.0,train
0000217_97792,0000217,1,0.0,train
0000217_98688,0000217,1,0.0,train
0000217_98816,0000217,1,0.0,train
0000217_99456,0000217,1,1.0,train
0000217_99584,0000217,1,1.0,train
0000217_99840,0000217,1,1.0,train
0000217_99968,0000217,1,1.0,train
0000217_100096,0000217,1,0.0,train
0000217_100224,0000217,1,0.0,train
0000217_100736,0000217,1,0.0,train
0000217_101120,0000217,1,1.0,train
0000217_101248,0000217,1,1.0,train
0000217_101376,0000217,1,1.0,train
0000217_101504,0000217,1,1.0,train
0000217_101632,0000217,1,0.0,train
0000217_102144,0000217,1,0.0,train
0000217_102784,0000217,1,0.0,train
0000217_103424,0000217,1,0.0,train
0000217_103680,0000217,1,1.0,train
0000217_103808,0000217,1,1.0,train
0000217_103936,0000217,1,1.0,train
0000217_104448,0000217,1,1.0,train
0000217_105344,0000217,1,0.0,train
0000217_106880,0000217,1,1.0,train
0000217_107136,0000217,1,0.0,train
0000217_107520,0000217,1,0.0,train
0000217_107648,0000217,1,0.0,train
0000217_107904,0000217,1,1.0,train
0000217_108032,0000217,1,1.0,train
0000217_108160,0000217,1,1.0,train
0000217_108672,0000217,1,0.0,train
0000217_109440,0000217,1,0.0,train
0000217_109568,0000217,1,0.0,train
0000217_109696,0000217,1,0.0,train
0000217_110336,0000217,1,1.0,train
0000217_110464,0000217,1,1.0,train
0000217_110976,0000217,1,0.0,train
0000217_113024,0000217,1,1.0,train
0000217_113408,0000217,1,0.0,train
0000217_113536,0000217,1,0.0,train
0000217_114176,0000217,1,0.0,train
0000217_114944,0000217,1,0.0,train
0000217_116736,0000217,1,0.0,train
0000217_116864,0000217,1,0.0,train
0000217_117504,0000217,1,0.0,train
0000217_118016,0000217,1,0.0,train
0000217_118784,0000217,1,1.0,train
0000217_119040,0000217,1,1.0,train
0000217_119296,0000217,1,0.0,train
0000217_119552,0000217,1,1.0,train
0000217_119808,0000217,1,0.0,train
0000217_119936,0000217,1,0.0,train
0000217_120576,0000217,1,1.0,train
0000217_120704,0000217,1,1.0,train
0000217_120832,0000217,1,0.0,train
0000217_120960,0000217,1,0.0,train
0000217_121216,0000217,1,0.0,train
0000217_121856,0000217,1,0.0,train
0000217_122112,0000217,1,0.0,train
0000217_122752,0000217,1,0.0,train
0000217_123264,0000217,1,0.0,train
0000217_123520,0000217,1,0.0,train
0000217_123776,0000217,1,1.0,train
0000217_123904,0000217,1,1.0,train
0000217_124672,0000217,1,0.0,train
0000217_124800,0000217,1,1.0,train
0000217_124928,0000217,1,1.0,train
0000217_125184,0000217,1,0.0,train
0000217_126080,0000217,1,0.0,train
0000217_126976,0000217,1,0.0,train
0000217_127104,0000217,1,1.0,train
0000217_127232,0000217,1,1.0,train
0000217_128000,0000217,1,0.0,train
0000217_128256,0000217,1,0.0,train
0000217_128896,0000217,1,0.0,train
0000219_128,0000219,1,1.0,train
0000219_256,0000219,1,1.0,train
0000219_384,0000219,1,0.0,train
0000219_512,0000219,1,1.0,train
0000219_640,0000219,1,1.0,train
0000219_896,0000219,1,0.0,train
0000219_1280,0000219,1,1.0,train
0000219_1408,0000219,1,0.0,train
0000219_1536,0000219,1,0.0,train
0000219_1920,0000219,1,0.0,train
0000219_2048,0000219,1,0.0,train
0000219_2560,0000219,1,0.0,train
0000219_2816,0000219,1,0.0,train
0000219_2944,0000219,1,0.0,train
0000219_3584,0000219,1,1.0,train
0000219_4480,0000219,1,1.0,train
0000219_4864,0000219,1,1.0,train
0000219_5504,0000219,1,0.0,train
0000219_6144,0000219,1,0.0,train
0000219_6528,0000219,1,1.0,train
0000219_6656,0000219,1,1.0,train
0000219_6784,0000219,1,1.0,train
0000219_7168,0000219,1,1.0,train
0000219_7680,0000219,1,1.0,train
0000219_7808,0000219,1,1.0,train
0000219_7936,0000219,1,0.0,train
0000219_8192,0000219,1,1.0,train
0000219_8320,0000219,1,1.0,train
0000219_8960,0000219,1,0.0,train
0000219_9088,0000219,1,0.0,train
0000219_9472,0000219,1,1.0,train
0000219_9600,0000219,1,1.0,train
0000219_9856,0000219,1,1.0,train
0000219_10624,0000219,1,0.0,train
0000219_10752,0000219,1,0.0,train
0000219_10880,0000219,1,0.0,train
0000219_11008,0000219,1,1.0,train
0000219_11136,0000219,1,1.0,train
0000219_11264,0000219,1,0.0,train
0000219_11392,0000219,1,1.0,train
0000219_11520,0000219,1,1.0,train
0000219_11648,0000219,1,1.0,train
0000219_11776,0000219,1,0.0,train
0000219_11904,0000219,1,1.0,train
0000219_12032,0000219,1,1.0,train
0000219_12160,0000219,1,1.0,train
0000219_12288,0000219,1,1.0,train
0000219_12416,0000219,1,1.0,train
0000219_12544,0000219,1,1.0,train
0000219_13056,0000219,1,1.0,train
0000219_13184,0000219,1,1.0,train
0000219_13312,0000219,1,1.0,train
0000219_13440,0000219,1,1.0,train
0000219_13568,0000219,1,1.0,train
0000219_13696,0000219,1,0.0,train
0000219_13824,0000219,1,1.0,train
0000219_14208,0000219,1,0.0,train
0000219_14464,0000219,1,0.0,train
0000219_15488,0000219,1,1.0,train
0000219_15616,0000219,1,0.0,train
0000219_15744,0000219,1,1.0,train
0000219_15872,0000219,1,0.0,train
0000219_16000,0000219,1,1.0,train
0000219_16128,0000219,1,1.0,train
0000219_16640,0000219,1,0.0,train
0000219_16896,0000219,1,1.0,train
0000219_17536,0000219,1,0.0,train
0000219_18048,0000219,1,1.0,train
0000219_18560,0000219,1,1.0,train
0000219_18688,0000219,1,1.0,train
0000219_18816,0000219,1,1.0,train
0000219_18944,0000219,1,1.0,train
0000219_19200,0000219,1,1.0,train
0000219_19328,0000219,1,1.0,train
0000219_19456,0000219,1,1.0,train
0000219_19584,0000219,1,1.0,train
0000219_19840,0000219,1,1.0,train
0000219_19968,0000219,1,1.0,train
0000219_20352,0000219,1,1.0,train
0000219_20608,0000219,1,1.0,train
0000219_20864,0000219,1,1.0,train
0000219_21120,0000219,1,1.0,train
0000219_21248,0000219,1,0.0,train
0000219_21376,0000219,1,1.0,train
0000219_21504,0000219,1,1.0,train
0000219_21760,0000219,1,0.0,train
0000219_21888,0000219,1,1.0,train
0000219_22016,0000219,1,1.0,train
0000219_22912,0000219,1,0.0,train
0000219_23040,0000219,1,0.0,train
0000219_23424,0000219,1,0.0,train
0000219_23552,0000219,1,0.0,train
0000219_24064,0000219,1,0.0,train
0000219_24192,0000219,1,0.0,train
0000219_24960,0000219,1,0.0,train
0000219_25728,0000219,1,0.0,train
0000219_25984,0000219,1,1.0,train
0000219_26368,0000219,1,1.0,train
0000219_27008,0000219,1,0.0,train
0000219_27264,0000219,1,0.0,train
0000219_28032,0000219,1,0.0,train
0000219_28288,0000219,1,0.0,train
0000219_28928,0000219,1,0.0,train
0000219_29056,0000219,1,0.0,train
0000219_29440,0000219,1,0.0,train
0000219_29824,0000219,1,0.0,train
0000219_29952,0000219,1,1.0,train
0000219_30208,0000219,1,0.0,train
0000219_30848,0000219,1,0.0,train
0000219_31232,0000219,1,0.0,train
0000219_32000,0000219,1,1.0,train
0000219_32128,0000219,1,1.0,train
0000219_32512,0000219,1,1.0,train
0000219_33920,0000219,1,1.0,train
0000219_34048,0000219,1,1.0,train
0000219_34176,0000219,1,1.0,train
0000219_34304,0000219,1,1.0,train
0000219_34560,0000219,1,0.0,train
0000219_34816,0000219,1,1.0,train
0000219_34944,0000219,1,1.0,train
0000219_35200,0000219,1,1.0,train
0000219_35584,0000219,1,0.0,train
0000219_35968,0000219,1,0.0,train
0000219_36864,0000219,1,0.0,train
0000219_39936,0000219,1,0.0,train
0000219_40192,0000219,1,0.0,train
0000219_41088,0000219,1,0.0,train
0000219_41472,0000219,1,0.0,train
0000219_41728,0000219,1,0.0,train
0000219_41984,0000219,1,0.0,train
0000219_42112,0000219,1,0.0,train
0000219_42240,0000219,1,0.0,train
0000219_43520,0000219,1,1.0,train
0000219_43776,0000219,1,1.0,train
0000219_44032,0000219,1,0.0,train
0000219_44288,0000219,1,1.0,train
0000219_44416,0000219,1,0.0,train
0000219_46464,0000219,1,0.0,train
0000219_46720,0000219,1,0.0,train
0000219_47360,0000219,1,0.0,train
0000219_48384,0000219,1,0.0,train
0000219_48512,0000219,1,0.0,train
0000219_49280,0000219,1,0.0,train
0000219_49536,0000219,1,1.0,train
0000219_49664,0000219,1,1.0,train
0000219_49920,0000219,1,0.0,train
0000219_51200,0000219,1,1.0,train
0000219_51584,0000219,1,0.0,train
0000219_52096,0000219,1,0.0,train
0000219_52352,0000219,1,1.0,train
0000219_52608,0000219,1,0.0,train
0000219_52736,0000219,1,0.0,train
0000219_53888,0000219,1,1.0,train
0000219_54016,0000219,1,0.0,train
0000219_54656,0000219,1,1.0,train
0000219_54784,0000219,1,0.0,train
0000219_55424,0000219,1,0.0,train
0000219_56320,0000219,1,0.0,train
0000219_56704,0000219,1,0.0,train
0000219_57472,0000219,1,0.0,train
0000219_58112,0000219,1,0.0,train
0000219_58496,0000219,1,0.0,train
0000219_59648,0000219,1,0.0,train
0000219_59776,0000219,1,0.0,train
0000219_59904,0000219,1,0.0,train
0000219_60032,0000219,1,0.0,train
0000219_60160,0000219,1,0.0,train
0000219_60544,0000219,1,0.0,train
0000219_61184,0000219,1,1.0,train
0000219_61312,0000219,1,1.0,train
0000219_62592,0000219,1,1.0,train
0000219_62720,0000219,1,1.0,train
0000219_62848,0000219,1,0.0,train
0000219_62976,0000219,1,0.0,train
0000219_63104,0000219,1,1.0,train
0000219_63232,0000219,1,1.0,train
0000219_64000,0000219,1,0.0,train
0000219_64128,0000219,1,0.0,train
0000219_64256,0000219,1,1.0,train
0000219_64384,0000219,1,1.0,train
0000219_64640,0000219,1,1.0,train
0000219_64768,0000219,1,0.0,train
0000219_64896,0000219,1,0.0,train
0000219_65152,0000219,1,0.0,train
0000219_65536,0000219,1,1.0,train
0000219_65664,0000219,1,1.0,train
0000219_66560,0000219,1,0.0,train
0000219_66688,0000219,1,0.0,train
0000219_67328,0000219,1,0.0,train
0000219_68224,0000219,1,0.0,train
0000219_68864,0000219,1,0.0,train
0000219_69248,0000219,1,0.0,train
0000219_70528,0000219,1,0.0,train
0000219_71552,0000219,1,0.0,train
0000219_71680,0000219,1,0.0,train
0000219_71936,0000219,1,0.0,train
0000219_72064,0000219,1,1.0,train
0000219_72320,0000219,1,0.0,train
0000219_72704,0000219,1,1.0,train
0000219_72960,0000219,1,1.0,train
0000219_73344,0000219,1,0.0,train
0000219_73472,0000219,1,0.0,train
0000219_73728,0000219,1,1.0,train
0000219_74368,0000219,1,1.0,train
0000219_74624,0000219,1,0.0,train
0000219_75136,0000219,1,1.0,train
0000219_75776,0000219,1,1.0,train
0000219_75904,0000219,1,0.0,train
0000219_76032,0000219,1,0.0,train
0000219_76544,0000219,1,0.0,train
0000219_76672,0000219,1,0.0,train
0000219_77312,0000219,1,0.0,train
0000219_78080,0000219,1,0.0,train
0000219_78336,0000219,1,0.0,train
0000219_79104,0000219,1,0.0,train
0000219_79488,0000219,1,1.0,train
0000219_79616,0000219,1,1.0,train
0000219_80256,0000219,1,1.0,train
0000219_80384,0000219,1,1.0,train
0000219_80512,0000219,1,1.0,train
0000219_80768,0000219,1,0.0,train
0000219_81280,0000219,1,0.0,train
0000219_81536,0000219,1,1.0,train
0000219_81664,0000219,1,1.0,train
0000219_81792,0000219,1,1.0,train
0000219_81920,0000219,1,0.0,train
0000219_82304,0000219,1,1.0,train
0000219_83712,0000219,1,1.0,train
0000219_84224,0000219,1,0.0,train
0000219_84864,0000219,1,0.0,train
0000219_84992,0000219,1,1.0,train
0000219_85376,0000219,1,1.0,train
0000219_85504,0000219,1,1.0,train
0000219_85760,0000219,1,0.0,train
0000219_86144,0000219,1,0.0,train
0000219_86400,0000219,1,1.0,train
0000219_86528,0000219,1,1.0,train
0000219_86656,0000219,1,1.0,train
0000219_86912,0000219,1,1.0,train
0000219_87168,0000219,1,0.0,train
0000219_87296,0000219,1,0.0,train
0000219_87552,0000219,1,0.0,train
0000219_87680,0000219,1,1.0,train
0000219_88704,0000219,1,0.0,train
0000219_88832,0000219,1,0.0,train
0000219_89600,0000219,1,0.0,train
0000219_89984,0000219,1,1.0,train
0000219_90368,0000219,1,0.0,train
0000219_91392,0000219,1,0.0,train
0000219_91648,0000219,1,0.0,train
0000219_92160,0000219,1,1.0,train
0000219_93056,0000219,1,1.0,train
0000219_93184,0000219,1,1.0,train
0000219_93312,0000219,1,1.0,train
0000219_93440,0000219,1,1.0,train
0000219_93696,0000219,1,1.0,train
0000219_93952,0000219,1,1.0,train
0000219_94336,0000219,1,1.0,train
0000219_94592,0000219,1,0.0,train
0000219_94976,0000219,1,1.0,train
0000219_95360,0000219,1,1.0,train
0000219_95872,0000219,1,0.0,train
0000219_96000,0000219,1,0.0,train
0000219_96384,0000219,1,1.0,train
0000219_96640,0000219,1,0.0,train
0000219_97152,0000219,1,0.0,train
0000219_97280,0000219,1,0.0,train
0000219_97536,0000219,1,0.0,train
0000219_97792,0000219,1,1.0,train
0000219_98048,0000219,1,0.0,train
0000219_98176,0000219,1,0.0,train
0000219_98432,0000219,1,0.0,train
0000219_99072,0000219,1,0.0,train
0000219_99584,0000219,1,1.0,train
0000219_100096,0000219,1,0.0,train
0000219_100608,0000219,1,1.0,train
0000219_100736,0000219,1,0.0,train
0000219_101120,0000219,1,1.0,train
0000219_101248,0000219,1,0.0,train
0000219_101760,0000219,1,0.0,train
0000219_103552,0000219,1,1.0,train
0000219_103680,0000219,1,0.0,train
0000219_104192,0000219,1,0.0,train
0000219_104576,0000219,1,0.0,train
0000219_105088,0000219,1,0.0,train
0000219_105856,0000219,1,0.0,train
0000219_106240,0000219,1,0.0,train
0000219_106496,0000219,1,0.0,train
0000219_106880,0000219,1,0.0,train
0000219_107392,0000219,1,0.0,train
0000219_107520,0000219,1,1.0,train
0000219_107648,0000219,1,1.0,train
0000219_108416,0000219,1,0.0,train
0000219_108672,0000219,1,0.0,train
0000219_109184,0000219,1,0.0,train
0000222_384,0000222,1,0.0,train
0000222_768,0000222,1,0.0,train
0000222_1536,0000222,1,0.0,train
0000222_2176,0000222,1,0.0,train
0000222_3840,0000222,1,0.0,train
0000222_4096,0000222,1,0.0,train
0000222_4736,0000222,1,0.0,train
0000222_5248,0000222,1,0.0,train
0000222_7168,0000222,1,0.0,train
0000222_7424,0000222,1,0.0,train
0000222_7680,0000222,1,0.0,train
0000222_9216,0000222,1,0.0,train
0000222_10752,0000222,1,0.0,train
0000222_12032,0000222,1,0.0,train
0000222_12544,0000222,1,0.0,train
0000222_12672,0000222,1,0.0,train
0000222_12800,0000222,1,0.0,train
0000222_13056,0000222,1,0.0,train
0000222_13440,0000222,1,0.0,train
0000222_14464,0000222,1,0.0,train
0000222_16384,0000222,1,0.0,train
0000222_16768,0000222,1,0.0,train
0000222_17792,0000222,1,0.0,train
0000222_18304,0000222,1,0.0,train
0000222_18944,0000222,1,0.0,train
0000222_19456,0000222,1,0.0,train
0000222_19840,0000222,1,0.0,train
0000222_20096,0000222,1,0.0,train
0000222_20480,0000222,1,0.0,train
0000222_20608,0000222,1,0.0,train
0000222_20864,0000222,1,0.0,train
0000222_21504,0000222,1,0.0,train
0000222_21760,0000222,1,0.0,train
0000222_22272,0000222,1,0.0,train
0000222_24192,0000222,1,0.0,train
0000222_27008,0000222,1,0.0,train
0000222_27904,0000222,1,0.0,train
0000222_28032,0000222,1,0.0,train
0000222_28672,0000222,1,0.0,train
0000222_29056,0000222,1,0.0,train
0000222_29184,0000222,1,0.0,train
0000222_29312,0000222,1,0.0,train
0000222_29440,0000222,1,0.0,train
